cell_id,size,x,y,solidity,eccentricity,memref,DAPI,Opal_480,ICOS,CD4,CD8,FOXP3,CD3,Unstained,DAPI_local_90,DAPI_ratio_pixels,DAPI_otsu3,Opal_480_local_90,Opal_480_ratio_pixels,Opal_480_otsu3,ICOS_local_90,ICOS_ratio_pixels,ICOS_otsu3,CD4_local_90,CD4_ratio_pixels,CD4_otsu3,CD8_local_90,CD8_ratio_pixels,CD8_otsu3,FOXP3_local_90,FOXP3_ratio_pixels,FOXP3_otsu3,CD3_local_90,CD3_ratio_pixels,CD3_otsu3,Unstained_local_90,Unstained_ratio_pixels,Unstained_otsu3
476,2759.0,676,271,0.9150912106135988,0.7813265738542835,1,9895.688292859732,304.83870967741933,4773.849583182312,4528.504168176875,6028.510329829648,3553.140630663284,261.75389633925334,2835.25697716564,15616.0,0.7836172526277637,0.1457049025896513,366.0,0.8651685393258427,0.043027771336628,5389.000000000002,0.9978252990213844,0.1076460182034161,5105.200000000001,0.0,-0.0389953864707803,8937.200000000003,0.4458137006161652,0.0039715900909867,4141.0,0.975353388909025,0.0440795640495576,353.0,0.0253715114171801,-0.0145929107987739,3346.0,0.9880391446176152,0.1276494642039864
477,617.0,661,554,0.9492307692307692,0.7159252348033321,1,4961.181523500811,459.805510534846,2922.0129659643435,3831.769854132901,2100.1166936790924,1327.0129659643435,418.2512155591572,1494.32414910859,6758.2,0.6223662884927067,0.0136390967509049,572.0,1.0,0.1790829081737014,3373.0,1.0,0.0346902360965742,5196.999999999999,0.0648298217179902,-0.0525281496842206,2639.8,0.0,-0.0629676055630117,1592.4,0.0,-0.0226089013858379,1223.3999999999992,0.1993517017828201,-0.0011307758121155,1936.4,0.5105348460291734,0.0016929708677991
478,1737.0,23,872,0.9580805295091008,0.6094071794117303,1,8158.022452504318,263.3154864709269,2320.4582613701787,3019.2204951065055,12995.363270005755,1424.816350028785,1147.3684513529074,2276.8497409326424,16585.6,0.6137017846862406,0.0991984835671854,373.4000000000001,0.5152561888313184,0.0065719125073984,3404.4,0.5751295336787565,0.0109911183959807,6259.200000000002,0.0875071963154864,-0.0683104039141205,24467.4,0.7962003454231433,0.1226856435309231,1983.0,0.0362694300518134,-0.0196789896377045,2277.0,0.7282671272308578,0.0615889864067017,4026.8,0.7127230857800806,0.0751971594667144
479,1528.0,235,12,0.9538077403245944,0.8573837871801329,1,5795.670811518325,368.2421465968586,4758.692408376964,4765.679319371728,9567.800392670157,3576.2035340314137,445.2284031413613,2902.437172774869,11013.8,0.5608638743455497,0.035973142570879,428.0,0.9986910994764396,0.0986936509849504,5295.3,1.0,0.1070488793780074,5213.0,0.0,-0.0343887019763673,13437.299999999996,0.988219895287958,0.0642805234454581,4074.3,1.0,0.0447704631648666,768.0,0.4286649214659686,0.0011898424745257,3424.0,1.0,0.1339598338836059
480,1434.0,765,628,0.9630624580255204,0.4592649439617973,0,3188.561366806137,372.6080892608089,2408.3926080892606,7117.539748953975,1081.0390516039051,1150.2336122733611,166.2587168758717,1533.0690376569037,5922.8,0.2726638772663877,-0.0338028301491773,564.7,0.7280334728033473,0.1025267876521588,3349.7,0.6450488145048815,0.0144554191767821,15659.000000000004,0.4191073919107392,0.0112917958304161,1568.5000000000002,0.0,-0.0803325246591366,1535.0,0.0,-0.027904708991691,278.70000000000005,0.0278940027894002,-0.0228075498923981,2392.0,0.500697350069735,0.0053323554768836
481,733.0,972,277,0.9619422572178478,0.3925412374615115,0,3411.867667121419,443.58526603001366,3858.9031377899046,10581.551159618008,1321.2469304229196,1426.949522510232,150.32469304229195,2031.6807639836288,5656.600000000001,0.2414733969986357,-0.0278263206663788,634.8000000000001,0.9781718963165076,0.1648421316110743,6514.400000000005,0.9522510231923602,0.0716003795715598,15493.8,0.7939972714870396,0.0785737500047199,1704.6,0.0,-0.0762394210429588,1876.8,0.015006821282401,-0.0196150858456837,230.0,0.0286493860845839,-0.0241782186092652,2629.8,0.8281036834924966,0.0521679487820429
482,540.0,1057,257,0.8737864077669902,0.8580525253698366,1,8173.412962962963,472.47407407407405,2966.0222222222224,5183.711111111111,5200.722222222223,1574.8,194.98888888888888,1612.6055555555556,13412.500000000002,0.8314814814814815,0.0996103910304829,592.1,1.0,0.1902054398148148,3806.5,0.974074074074074,0.0364240444036253,6793.400000000001,0.1462962962962962,-0.0262692149075243,11258.9,0.362962962962963,-0.0101337861078924,2277.1000000000004,0.1777777777777777,-0.0151859052492435,326.20000000000005,0.0314814814814814,-0.020336137246117,2172.6000000000004,0.6037037037037037,0.0128033791382261
483,640.0,894,950,0.9667673716012084,0.8975622828839181,0,4445.609375,309.384375,3784.7421875,6111.934375,3170.296875,3052.0703125,133.1453125,2380.0828125,7302.4,0.5015625,-0.0001595369205652,358.0,0.890625,0.0470186978709393,4727.3,1.0,0.0686787016654847,8878.2,0.375,-0.0082402110444789,3824.1,0.0,-0.0447319074182939,4328.6,0.9359375,0.0290689197260417,195.0,0.0,-0.0256560147849462,3198.2,0.971875,0.0848940476470035
484,873.0,11,731,0.9897959183673468,0.7268518115942622,1,4646.420389461627,398.0068728522337,2440.7915234822453,6061.313860252005,2080.979381443299,1107.8877434135163,464.81901489117985,1499.586483390607,8254.600000000002,0.4215349369988545,0.005214914810021,453.0,1.0,0.1248259830792218,2850.0,0.8911798396334479,0.0157318213117931,10745.000000000002,0.3906071019473081,-0.0092234200324948,3075.8,0.0412371134020618,-0.0632937022851566,1402.8000000000004,0.0,-0.0291732710137947,854.6000000000008,0.4375715922107674,0.0028750563884885,2033.4,0.4501718213058419,0.0021872724159879
485,815.0,894,260,0.9679334916864608,0.7195542783359755,0,2722.98527607362,372.0515337423313,2767.398773006135,13927.2,1373.925153374233,1377.0969325153374,358.3361963190184,2067.5926380368096,4571.0,0.1104294478527607,-0.0462633828398024,421.0,1.0,0.1020381524296148,3431.6,0.8895705521472392,0.0285989863247502,24566.4,0.7742331288343558,0.1435567322399728,1728.2,0.0,-0.0753417925974809,1777.8000000000002,0.0196319018404908,-0.0211085279233594,556.0,0.3926380368098159,-0.0062847559618048,3053.4,0.7791411042944786,0.0555412226927305
486,783.0,9,591,0.981203007518797,0.8238463180693417,1,4369.051085568327,309.65389527458495,4038.8403575989782,3681.339719029374,13986.11238825032,3156.2899106002556,447.2707535121328,2856.6653895274585,7446.200000000003,0.4342273307790549,-0.0022085222923582,365.80000000000007,0.9106002554278416,0.0472553267336127,4374.0,1.0,0.0786892666144261,4198.8,0.0,-0.0554499741982252,23676.400000000005,0.9808429118773946,0.1395678491377895,3409.8,1.0,0.0321910430327208,724.6000000000001,0.40485312899106,0.0013655285279254,3649.6,0.9961685823754788,0.1296603990491694
487,1139.0,1020,412,0.925264012997563,0.756967662694496,1,2997.001755926251,388.0263388937665,2702.5531167690956,3590.3099209833185,1200.4925373134329,1339.8042142230026,85.34503950834065,1380.3239683933275,4963.8,0.1747146619841966,-0.0389296798140924,499.0,0.9078138718173836,0.1160634422904007,3244.4,0.8805970149253731,0.0260442979019066,4899.2,0.054433713784021,-0.0572180580682078,1742.4000000000003,0.0,-0.0782970564774659,1611.0,0.0,-0.0222257118990442,123.0,0.0,-0.0297678662250889,1695.2,0.4187884108867427,-0.0090152933361518
488,1696.0,708,174,0.8400198117880139,0.9505085543414388,1,7193.846108490566,318.69752358490564,4837.332547169812,4118.975235849057,8979.03537735849,3202.948113207547,461.125,2596.8237028301887,11233.0,0.7087264150943396,0.0733935284228285,382.0,0.9133254716981132,0.0551952989112428,5750.5,1.0,0.1101470213940358,4616.0,0.0,-0.0469497213708059,15562.0,0.7729952830188679,0.0542480622909806,3815.5,0.9740566037735848,0.0335887903323012,713.0,0.5194575471698113,0.0025572916666666,3181.0,0.985259433962264,0.1052529514916577
489,462.0,797,814,0.8783269961977186,0.6406563613960521,0,8156.060606060606,352.4220779220779,3911.8766233766232,4405.147186147186,5229.071428571428,2810.560606060606,239.995670995671,2333.480519480519,12629.9,0.8138528138528138,0.0991459772390698,393.0,1.0,0.0848042140448445,4285.6,1.0,0.0736873466592452,5110.8,0.0,-0.0413913655332196,6166.7,0.238095238095238,-0.0096507201918442,3265.0,1.0,0.0218339745045267,299.90000000000003,0.0,-0.0164645860971465,2722.6000000000004,0.9956709956709956,0.0805166013742738
