cell_id,size,x,y,solidity,eccentricity,memref,DAPI,CD103,GranzymeB,CD4,CD8,CD20,CD3,Unstained,DAPI_local_90,DAPI_ratio_pixels,DAPI_otsu3,CD103_local_90,CD103_ratio_pixels,CD103_otsu3,GranzymeB_local_90,GranzymeB_ratio_pixels,GranzymeB_otsu3,CD4_local_90,CD4_ratio_pixels,CD4_otsu3,CD8_local_90,CD8_ratio_pixels,CD8_otsu3,CD20_local_90,CD20_ratio_pixels,CD20_otsu3,CD3_local_90,CD3_ratio_pixels,CD3_otsu3,Unstained_local_90,Unstained_ratio_pixels,Unstained_otsu3
447,581.0,1325,272,0.9764705882352941,0.773757156404709,0,1402.342512908778,5027.998278829604,2667.232358003442,7652.282271944922,2035.120481927711,181.07573149741825,138.70740103270225,12074.485370051636,10093.0,0.16695352839931152,-0.04567821332937336,6424.0,0.0,-0.1326273368233732,3564.0,0.04991394148020654,-0.024047916088886942,10791.0,0.5421686746987951,0.010877774961990633,2763.0,0.01721170395869191,-0.05123813213233429,355.1,0.060240963855421686,-0.008913385240337916,602.8,0.0,-0.05744061736437299,20247.0,0.3442340791738382,0.0097063951197143
448,1008.0,926,81,0.968299711815562,0.25009356364344765,0,376.5128968253968,9058.122023809523,4687.271825396825,9005.140873015873,2784.7113095238096,325.18551587301585,1468.265873015873,15080.253968253968,2877.2000000000003,0.002976190476190476,-0.06798467623455257,11943.3,0.09325396825396826,-0.05576938150679833,6823.1,0.6716269841269841,0.021345209175565164,13407.2,0.6557539682539683,0.033185609096230084,4397.6,0.3373015873015873,-0.02354729993447323,640.0,0.5357142857142857,-0.002017520354913588,2667.0,0.5634920634920635,0.009776696689376793,19285.400000000005,0.816468253968254,0.05636750318439182
449,425.0,1133,271,0.9259259259259259,0.8631904214818411,0,1665.9788235294118,11469.122352941176,3425.7623529411767,6502.649411764706,5459.8870588235295,147.28,789.5623529411764,12683.11294117647,5885.0,0.22588235294117648,-0.03994549369336758,21257.2,0.43058823529411766,-0.00978951406588649,4039.2,0.2917647058823529,-0.007002681264102459,8201.6,0.3129411764705882,-0.008078987511093969,9386.0,0.7835294117647059,0.07527707203817988,271.0,0.002352941176470588,-0.010530560639774141,2275.1,0.2447058823529412,-0.024535918076785825,16329.200000000003,0.6517647058823529,0.01915463969994677
450,265.0,33,724,0.8520900321543409,0.9293218593820505,0,2334.301886792453,3812.2377358490567,5231.067924528302,25065.80754716981,3132.4981132075472,392.5698113207547,3803.633962264151,16477.762264150944,9241.0,0.27547169811320754,-0.02541294034764606,5824.599999999999,0.0,-0.1558129448594657,6502.4,0.8981132075471698,0.033565071631048785,40701.6,0.9622641509433962,0.29801645540101923,4479.6,0.4490566037735849,-0.010699616015605942,641.9,0.5660377358490566,0.0012069171724928066,6762.599999999999,0.8528301886792453,0.12784383972518457,20908.6,0.8981132075471698,0.0780622156965699
451,339.0,1043,952,0.9237057220708447,0.8010200189920966,0,1451.6932153392331,12477.595870206489,4505.082595870206,9775.890855457226,6287.30383480826,491.6165191740413,2150.76401179941,16335.678466076695,6246.5,0.2182890855457227,-0.044605092027502104,14324.199999999999,0.6460176991150443,0.009442950600856065,5608.4,0.8112094395280236,0.01725116118728133,11838.999999999998,0.9380530973451328,0.045894818139701976,7233.2,1.0,0.10584289309413594,729.4,0.6991150442477876,0.005946447646858134,2950.8,0.9557522123893806,0.04428115264405512,18630.6,0.9705014749262537,0.07585652778694593
452,1556.0,673,470,0.9731081926203877,0.6340031674276968,0,1401.7795629820052,4197.6015424164525,1681.478149100257,4772.320051413882,2883.1786632390745,108.6831619537275,102.39717223650386,8446.676092544987,5544.8,0.18123393316195371,-0.04569045456462544,6100.5,0.0,-0.14846372282560735,2422.0,0.0,-0.046199198282617086,6408.5,0.018637532133676093,-0.03661109008098143,5960.0,0.2397172236503856,-0.01990979148544239,226.0,0.0,-0.012377476040591084,438.0,0.0006426735218508997,-0.05927632155022731,12988.0,0.224293059125964,-0.046611180636788624
453,328.0,1244,137,0.8817204301075269,0.8276883353956759,0,9608.521341463415,4682.1036585365855,2466.8658536585367,10042.914634146342,5354.256097560976,203.1158536585366,339.6280487804878,17363.850609756097,19121.2,0.6585365853658537,0.1327635286153652,6551.0,0.0,-0.13922384724165487,3364.6,0.03353658536585366,-0.028550432983898415,15159.4,0.9786585365853658,0.05029788151985065,6236.900000000001,1.0,0.0713749308759134,498.4,0.31402439024390244,-0.007858733017105149,825.0,0.0,-0.047282849530814575,29420.9,0.9725609756097561,0.09181772038640573
454,291.0,22,727,0.9122257053291536,0.9111734714534997,0,1310.6048109965636,3723.46735395189,4084.536082474227,28208.821305841924,2856.4810996563574,1149.6529209621992,4021.3917525773195,17326.209621993126,7259.3,0.15463917525773196,-0.047673031584401074,6265.0,0.0,-0.15750587303661817,6461.0,0.4948453608247423,0.007800890105822952,46899.0,0.8831615120274914,0.3498428839387736,3902.0,0.29896907216494845,-0.02089603321365506,3412.4,0.7216494845360825,0.03743445615428267,7843.0,0.7147766323024055,0.1388528281131102,22658.0,0.8591065292096219,0.09123338724821284
455,1240.0,801,470,0.9649805447470817,0.5249701446739247,0,1427.358064516129,7382.938709677419,9134.356451612903,9404.639516129033,3638.450806451613,207.13467741935483,1005.299193548387,16146.915322580646,7682.7000000000035,0.2032258064516129,-0.04513425508793318,9182.800000000001,0.0,-0.08771658026589713,12893.900000000003,0.9048387096774193,0.12127744948962726,11242.1,0.9129032258064517,0.03977310424196609,4827.400000000001,0.6491935483870968,0.007990915689014139,421.20000000000005,0.15725806451612903,-0.007666426396336738,2276.0,0.3725806451612903,-0.0136291010592322,19057.5,0.9096774193548387,0.0729261966089021
456,877.0,1150,269,0.8787575150300602,0.9030052301905069,0,3156.2987457240592,6434.919042189282,3079.45267958951,5686.5838084378565,9130.709236031928,116.442417331813,390.1835803876853,11659.686431014823,11311.3,0.3694412770809578,-0.007538780590065686,11363.4,0.08665906499429875,-0.10579613758316268,4150.599999999999,0.15849486887115166,-0.014784746236837149,7457.0,0.15507411630558723,-0.021535424205410894,13979.599999999999,1.0,0.21088188094872284,255.20000000000005,0.005701254275940707,-0.0120061842720924,675.4,0.010262257696693273,-0.044726958145213075,15568.4,0.38768529076396807,0.003267117614757342
457,370.0,1265,60,0.9343434343434344,0.7497967745266115,0,1833.9621621621623,5012.327027027027,3385.4243243243245,5673.097297297298,2650.9,789.1513513513513,516.7459459459459,10699.675675675675,4389.2,0.15945945945945947,-0.03629272908884574,6087.800000000001,0.0,-0.13292620118759962,4691.700000000001,0.3027027027027027,-0.007909133447578154,6587.4,0.005405405405405406,-0.02175780875715562,3335.7000000000003,0.07567567567567568,-0.028490458764314733,1519.6000000000001,0.7945945945945946,0.02018392645714189,1073.9000000000003,0.05945945945945946,-0.038328456347525484,12944.300000000001,0.42162162162162165,-0.01163594765278303
